,R,Z,n_n_slow,n_n_thermal,n_n_total,izn_rate_slow,izn_rate_thermal,izn_rate_total
44,7.98920360073,1.56891778297,6.68223907137e-15,3.8937508294e+13,3.8937508294e+13,4.86063793077e-11,2.83230108534e+17,2.83230108534e+17
45,4.71585991667,-2.70925258333,1.5654688368e-10,2.54512942406e+12,2.54512942406e+12,2.04092481859e-06,3.31812277957e+16,3.31812277957e+16
46,4.64177758333,3.38952283333,2.13317850457e-24,142637325.132,142637325.132,1.89004567121e-19,1.26379981019e+13,1.26379981019e+13
47,5.43123525,3.97171008333,1.78942818015e-22,295619235.897,295619235.897,1.69125933948e-17,2.79401430684e+13,2.79401430684e+13
48,4.09436862909,-2.5331306948,1.5322459857e+19,5.68874163532e+19,7.22098762102e+19,1.94475802099e+23,7.22026752093e+23,9.16502554192e+23
49,4.38740530483,-1.91013079792,5.77318091473e-11,84332835045.0,84332835045.0,2.29663431205e-06,3.35485212497e+15,3.35485212497e+15
50,4.408005,-1.637541,3.00202322108e-10,4.2717622846e+11,4.2717622846e+11,1.25126366765e-06,1.78049953312e+15,1.78049953312e+15
51,4.29661896757,-1.53405267181,3.31244081188,2.74965440119e+14,2.74965440119e+14,64175.0520335,5.32716580587e+18,5.32716580587e+18
52,4.40651545833,-1.55505975,4.92050791383e-18,39384638.5163,39384638.5163,2.84413606044e-13,2.27649812973e+12,2.27649812973e+12
53,4.33431458333,-1.22873641667,9.28685129577e-11,42489739309.1,42489739309.1,2.11643949642e-06,9.68325642377e+14,9.68325642377e+14
54,4.45722360213,-2.3890575052,1.99147076542e-08,9.32551673616e+11,9.32551673616e+11,0.000701357255307,3.28426554683e+16,3.28426554683e+16
55,4.40637504167,-1.60371470833,1.95138533455e-15,508932769.221,508932769.221,2.72238276394e-10,7.10013432201e+13,7.10013432201e+13
56,4.26012525,-0.85116875,8.43485008786,4.24690330699e+14,4.24690330699e+14,163674.845803,8.24094366435e+18,8.24094366435e+18
57,4.322160875,-1.29401270833,1.22850328957e-06,3.29564240982e+11,3.29564240982e+11,0.0996518504289,2.67330879191e+16,2.67330879191e+16
58,4.26300041667,-0.832399083333,0.0249419874499,1.24336457372e+14,1.24336457372e+14,266.895439703,1.33048072164e+18,1.33048072164e+18
59,4.235348375,-0.819034583333,352928.928412,2.61066770481e+17,2.61066770481e+17,113422883.442,8.39005915784e+19,8.39005915785e+19
60,4.279084625,-0.843469083333,4.72101608719e-05,3.6483231677e+13,3.6483231677e+13,0.721379183356,5.57469904514e+17,5.57469904514e+17
61,4.33226025,-1.24511241667,5.4549462566e-09,51911815560.3,51911815560.3,0.000180526277909,1.71797235055e+15,1.71797235055e+15
62,4.32934929167,-1.1366025,3.06606987543e-12,16097432075.9,16097432075.9,6.63439745284e-08,3.48318096783e+14,3.48318096783e+14
63,4.302873375,-1.19935670833,13.5402451194,1.33065992337e+15,1.33065992337e+15,14698.3187764,1.44446895637e+18,1.44446895637e+18
64,4.11759557706,-1.24561972202,6.94820363751e+15,5.02803041151e+19,5.02872523187e+19,1.00879514822e+20,7.30009215166e+23,7.3011009468e+23
65,4.41509558097,-0.54642016903,2.57633826744e-16,2.14674452043e+11,2.14674452043e+11,1.80563819179e-11,1.50455549377e+16,1.50455549377e+16
66,4.39723441667,-1.39968341667,3.48956344324e-21,81038252.0625,81038252.0625,1.58007540247e-17,3.66941455074e+11,3.66941455074e+11
67,4.20239326907,-0.918315308924,40204257912.4,2.2154318884e+18,2.2154319286e+18,1.0627183864e+14,5.85604690613e+21,5.85604701241e+21
68,4.4746900917,-2.44725099373,0.00592488307185,5.87096964273e+13,5.87096964273e+13,203.766477927,2.01912306388e+18,2.01912306388e+18
69,4.62079166667,-2.33338583333,1.9930566902e-25,11246230.9974,11246230.9974,1.49699343833e-21,84470923942.6,84470923942.6
70,4.62414083333,-2.37957791667,2.37024004478e-21,406253677.897,406253677.897,1.80553033887e-17,3.09463736526e+12,3.09463736526e+12
71,4.55908191667,-2.072718125,4.81121454539e-34,55.1939952283,55.1939952283,1.67289520834e-28,19191364.1088,19191364.1088
72,4.55812459802,-1.87793541392,3.23772571536e-46,0.187154643537,0.187154643537,8.14900919132e-41,47104.8212375,47104.8212375
73,4.560069,-1.97136745833,2.77821325336e-44,0.165339574662,0.165339574662,7.29303346025e-39,43402.9694752,43402.9694752
74,4.63982058333,-2.29527216667,4.15182132627e-33,9326.9280774,9326.9280774,3.12809027057e-29,70271504.1916,70271504.1916
75,4.65455720833,-2.25335595833,1.26643543041e-40,19.6479647431,19.6479647431,6.47944130585e-37,100524.53625,100524.53625
76,4.44404004824,-2.50523476291,1124.49147644,4.48205684766e+15,4.48205684766e+15,30749804.4772,1.22564176438e+20,1.22564176438e+20
77,4.4862455,-1.83843516667,1.06156022857e-32,1000.97090347,1000.97090347,2.6214038651e-27,247178532.558,247178532.558
78,4.61544116937,-0.769554886666,8.07341797261e-29,65944494.1843,65944494.1843,6.77363111571e-24,5.53277037349e+12,5.53277037349e+12
79,4.41521829548,-1.04654606737,7.79203118619e-17,66961644213.9,66961644213.9,1.88144710837e-12,1.61684147391e+15,1.61684147391e+15
80,4.47239154167,-1.79136670833,1.6194008595e-28,19135.0178805,19135.0178805,3.48769282062e-23,4121096027.15,4121096027.15
81,4.494871,-1.76670920833,4.14839174203e-31,13425.0578481,13425.0578481,1.73740126405e-27,56225915.7902,56225915.7902
82,4.50601699881,-1.54658703592,5.51510041566e-37,82.8257420849,82.8257420849,3.75905857253e-31,56453517.1338,56453517.1338
83,4.60822965202,-1.58643732859,3.04965239777e-39,149.651441896,149.651441896,2.31852057312e-34,11377360.485,11377360.485
84,4.33922818313,-1.03029162317,2.13917364792e-11,1.52837210072e+12,1.52837210072e+12,1.29757647712e-07,9.27077466626e+15,9.27077466626e+15
85,4.55814279254,-0.987319732399,7.09202961729e-26,335645893.707,335645893.707,4.74170373664e-21,2.24411554134e+13,2.24411554134e+13
86,4.64020126722,-1.35135571876,1.36474960552e-37,15119.368495,15119.368495,1.24559916333e-32,1379936119.51,1379936119.51
87,4.46998133333,-1.687927875,3.02910295812e-30,7718.75474164,7718.75474164,3.3937745668e-25,864801028.282,864801028.282
88,4.485315,-1.88410554167,7.84127807414e-28,71276.7057094,71276.7057094,1.79942798608e-22,16356682902.5,16356682902.5
89,4.74945706577,-0.52071405532,4.32123415127e-37,193322.614411,193322.614411,3.75911228673e-32,16817450517.5,16817450517.5
90,4.67037291667,-2.38908333333,8.39354388671e-33,1176.18986017,1176.18986017,4.48882081998e-27,629019828.076,629019828.076
91,4.51492716667,-2.00888908333,2.94231163206e-25,543112.4217,543112.4217,2.04055434649e-19,3.76659766647e+11,3.76659766647e+11
