        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.43261          -0.12710       1.08550E-06       2.53834E+12       2.53834E+12       4.45671E-04       1.04216E+15       1.04216E+15
           1.44722          -0.09992       3.68001E-08       2.01810E+12       2.01810E+12       6.93462E-06       3.80292E+14       3.80292E+14
           1.41297          -0.06319       1.71367E-05       3.32512E+12       3.32512E+12       7.00780E-03       1.35976E+15       1.35976E+15
           1.47042          -0.12043       1.10031E-09       1.52591E+12       1.52591E+12       3.91289E-07       5.42639E+14       5.42639E+14
           1.39432          -0.13001       9.86064E-04       4.26980E+12       4.26980E+12       2.37250E-01       1.02733E+15       1.02733E+15
           1.46763          -0.16304       2.35307E-09       1.56080E+12       1.56080E+12       8.27564E-07       5.48928E+14       5.48928E+14
           1.37679          -0.08170       9.33040E-03       5.44522E+12       5.44522E+12       2.24156E+00       1.30818E+15       1.30818E+15
           1.46764          -0.18516       6.45817E-09       1.63121E+12       1.63121E+12       2.52359E-06       6.37412E+14       6.37412E+14
           1.31510          -0.30665       7.56567E+03       1.53474E+13       1.53474E+13       2.53591E+06       5.14424E+15       5.14424E+15
           1.28551          -0.27011       2.60804E+05       2.38090E+13       2.38090E+13       8.87584E+07       8.10282E+15       8.10282E+15
           1.44484          -0.07917       1.07715E-07       2.18091E+12       2.18091E+12       2.04244E-05       4.13534E+14       4.13534E+14
           1.45954          -0.48632       1.91029E-01       3.16611E+12       3.16611E+12       1.35763E+02       2.25014E+15       2.25014E+15
           1.07132          -0.68495       5.84203E+15       2.02045E+15       7.86248E+15       6.08421E+17       2.10421E+17       8.18841E+17
           1.54800          -0.97403       3.15768E+10       4.75318E+13       4.75633E+13       6.89801E+13       1.03834E+17       1.03903E+17
           1.53640          -1.07259       2.85511E+12       9.37895E+13       9.66446E+13       7.08140E+15       2.32622E+17       2.39703E+17
           1.47932          -0.95669       3.98660E+10       4.12855E+13       4.13254E+13       8.35071E+13       8.64805E+16       8.65640E+16
           1.46575          -1.04629       3.69907E+12       8.06275E+13       8.43266E+13       9.02090E+15       1.96626E+17       2.05647E+17
           1.47396          -0.45964       6.32049E-03       2.47001E+12       2.47001E+12       4.19355E+00       1.63882E+15       1.63882E+15
           1.47856          -0.61672       3.33205E+02       4.55956E+12       4.55956E+12       3.06263E+05       4.19088E+15       4.19088E+15
           1.49185          -0.58351       9.59067E+00       3.38223E+12       3.38223E+12       8.12173E+03       2.86419E+15       2.86419E+15
           1.51605          -0.67135       3.52576E+02       4.47113E+12       4.47113E+12       3.65438E+05       4.63424E+15       4.63424E+15
           1.52798          -0.63378       1.01545E+01       3.22735E+12       3.22735E+12       9.59679E+03       3.05010E+15       3.05010E+15
           1.50481          -0.55222       3.59145E-01       2.55213E+12       2.55213E+12       2.82297E+02       2.00604E+15       2.00604E+15
           1.49249          -0.88154       5.72763E+08       2.29730E+13       2.29735E+13       1.01905E+12       4.08733E+16       4.08743E+16
           1.46502          -0.65242       1.03227E+04       6.24579E+12       6.24579E+12       1.03363E+07       6.25404E+15       6.25404E+15
           1.52229          -0.74949       6.54893E+04       7.60692E+12       7.60692E+12       8.62778E+07       1.00216E+16       1.00216E+16
           1.58026          -0.76881       1.20760E+05       8.22660E+12       8.22660E+12       1.70841E+08       1.16383E+16       1.16383E+16
           1.53515          -0.70396       1.21137E+03       5.11253E+12       5.11253E+12       1.42479E+06       6.01327E+15       6.01327E+15
           1.59066          -0.72008       2.62357E+03       5.25513E+12       5.25513E+12       3.27252E+06       6.55500E+15       6.55500E+15
           1.56993          -0.82531       6.89914E+06       1.38961E+13       1.38961E+13       1.11436E+10       2.24451E+16       2.24452E+16
           1.50262          -0.71271       1.37175E+04       6.42933E+12       6.42933E+12       1.57992E+07       7.40500E+15       7.40500E+15
           1.51743          -0.52229       1.07106E-02       1.96462E+12       1.96462E+12       7.84360E+00       1.43873E+15       1.43873E+15
           1.55088          -0.56675       9.81424E-03       1.81609E+12       1.81609E+12       7.85806E+00       1.45411E+15       1.45411E+15
           1.57229          -0.50606       1.03944E-05       1.12320E+12       1.12320E+12       7.17478E-03       7.75295E+14       7.75295E+14
           1.56177          -0.53586       3.02516E-04       1.41533E+12       1.41533E+12       2.24634E-01       1.05096E+15       1.05096E+15
           1.53962          -0.59917       2.87042E-01       2.39058E+12       2.39058E+12       2.48298E+02       2.06790E+15       2.06790E+15
           1.50142          -0.50286       6.48116E-03       2.01822E+12       2.01822E+12       4.44584E+00       1.38443E+15       1.38443E+15
           1.55918          -0.89245       4.29407E+08       2.48699E+13       2.48703E+13       8.03966E+11       4.65632E+16       4.65640E+16
           1.50527          -0.81865       1.70066E+07       1.39075E+13       1.39076E+13       2.61277E+10       2.13665E+16       2.13666E+16
           1.52380          -1.18949       3.67169E+14       3.21252E+14       6.88422E+14       9.01279E+17       7.88568E+17       1.68985E+18
           1.52972          -0.49337       3.77734E-04       1.54265E+12       1.54265E+12       2.57219E-01       1.05047E+15       1.05047E+15
           1.50194          -0.40816       7.41905E-06       1.56180E+12       1.56180E+12       4.23655E-03       8.91846E+14       8.91846E+14
           1.48810          -0.43362       2.32935E-04       1.94954E+12       1.94954E+12       1.43606E-01       1.20191E+15       1.20191E+15
           1.52699          -0.44748       7.95648E-06       1.27548E+12       1.27548E+12       4.69045E-03       7.51914E+14       7.51914E+14
           1.50552          -0.36294       1.13360E-07       1.30732E+12       1.30732E+12       5.50952E-05       6.35385E+14       6.35385E+14
           1.48985          -0.23550       1.25538E-09       1.32651E+12       1.32651E+12       5.00203E-07       5.28544E+14       5.28544E+14
           1.49830          -0.27798       1.82970E-09       1.23752E+12       1.23752E+12       7.30904E-07       4.94349E+14       4.94349E+14
           1.48290          -0.29808       4.36324E-08       1.53479E+12       1.53479E+12       1.88869E-05       6.64352E+14       6.64352E+14
           1.51937          -0.33936       4.41040E-09       1.06452E+12       1.06452E+12       1.97000E-06       4.75492E+14       4.75492E+14
           1.48928          -0.32026       9.81393E-08       1.51693E+12       1.51693E+12       4.67540E-05       7.22672E+14       7.22672E+14
           1.50419          -0.29890       3.74785E-09       1.22616E+12       1.22616E+12       1.64580E-06       5.38450E+14       5.38450E+14
           1.49137          -0.38689       3.94776E-06       1.61577E+12       1.61577E+12       2.07806E-03       8.50524E+14       8.50524E+14
           1.47413          -0.34194       2.35898E-06       1.89138E+12       1.89138E+12       1.21906E-03       9.77416E+14       9.77416E+14
           1.52881          -0.35862       8.58231E-09       1.02844E+12       1.02844E+12       4.17703E-06       5.00544E+14       5.00544E+14
           1.55128          -0.39448       9.79589E-09       8.55325E+11       8.55325E+11       4.91163E-06       4.28857E+14       4.28857E+14
           1.53929          -0.42073       2.62583E-07       1.03831E+12       1.03831E+12       1.42891E-04       5.65023E+14       5.65023E+14
           1.58242          -0.47710       3.62275E-07       9.15141E+11       9.15141E+11       2.31448E-04       5.84659E+14       5.84659E+14
           1.54165          -0.46522       1.28603E-05       1.23167E+12       1.23167E+12       8.11825E-03       7.77513E+14       7.77513E+14
           1.56288          -0.36865       3.19980E-10       7.11817E+11       7.11817E+11       1.47313E-07       3.27708E+14       3.27708E+14
           1.51890          -0.27788       1.46567E-10       9.89972E+11       9.89972E+11       5.96173E-08       4.02679E+14       4.02679E+14
           1.54631          -0.29331       6.54499E-12       7.13553E+11       7.13553E+11       2.48822E-09       2.71273E+14       2.71273E+14
           1.53298          -0.31616       1.67479E-10       8.70058E+11       8.70058E+11       6.89446E-08       3.58169E+14       3.58169E+14
           1.57104          -0.35202       2.61985E-11       6.34283E+11       6.34283E+11       1.18433E-08       2.86733E+14       2.86733E+14
           1.54178          -0.33445       3.05353E-10       8.43872E+11       8.43872E+11       1.36839E-07       3.78169E+14       3.78169E+14
           1.55449          -0.31066       1.10327E-11       6.93327E+11       6.93327E+11       4.57949E-09       2.87788E+14       2.87788E+14
           1.55322          -0.43771       4.56789E-07       1.00218E+12       1.00218E+12       2.66488E-04       5.84664E+14       5.84664E+14
           1.51552          -0.38319       2.78683E-07       1.26165E+12       1.26165E+12       1.47192E-04       6.66364E+14       6.66364E+14
           1.51438          -0.47482       2.17125E-04       1.58926E+12       1.58926E+12       1.38422E-01       1.01319E+15       1.01319E+15
           1.51349          -0.25816       6.52222E-11       9.96601E+11       9.96601E+11       2.40671E-08       3.67747E+14       3.67747E+14
           1.54694          -0.66320       3.02505E+01       3.58528E+12       3.58528E+12       3.15167E+04       3.73534E+15       3.73534E+15
           1.47362          -0.25295       3.72056E-08       1.66741E+12       1.66741E+12       1.60052E-05       7.17290E+14       7.17290E+14
           1.57749          -1.03336       7.31853E+11       8.15786E+13       8.23104E+13       1.66070E+15       1.85116E+17       1.86777E+17
           1.56646          -1.13423       5.15190E+13       1.78473E+14       2.29992E+14       9.04217E+16       3.13240E+17       4.03661E+17
           1.64420          -1.12136       3.71023E+14       3.35244E+14       7.06266E+14       6.10502E+17       5.51630E+17       1.16213E+18
           1.60990          -0.63844       2.32974E+00       2.52784E+12       2.52784E+12       2.32312E+03       2.52066E+15       2.52066E+15
           1.57856          -0.55985       8.17007E-04       1.50087E+12       1.50087E+12       6.34810E-01       1.16617E+15       1.16617E+15
           1.61842          -0.60318       8.55677E-02       1.87242E+12       1.87242E+12       7.71256E+01       1.68769E+15       1.68769E+15
           1.58833          -0.52912       2.67582E-05       1.17768E+12       1.17768E+12       1.92049E-02       8.45242E+14       8.45242E+14
           1.62653          -0.57034       1.97043E-03       1.43268E+12       1.43268E+12       1.63052E+00       1.18553E+15       1.18553E+15
           1.63422          -0.53914       9.33808E-05       1.12546E+12       1.12546E+12       7.12787E-02       8.59081E+14       8.59081E+14
           1.59772          -0.49940       9.37266E-07       9.50105E+11       9.50105E+11       6.20499E-04       6.29000E+14       6.29000E+14
