        R                 Z              n_n_slow        n_n_thermal        n_n_total       izn_rate_slow    izn_rate_thermal   izn_rate_total  
           1.38238          -0.14034       1.20197E-13       5.56871E+11       5.56871E+11       5.23964E-11       2.42752E+14       2.42752E+14
           1.41381          -0.19723       4.59317E-16       3.85326E+11       3.85326E+11       1.88389E-13       1.58042E+14       1.58042E+14
           1.35305          -0.09769       1.23783E-10       8.37937E+11       8.37937E+11       6.18863E-08       4.18933E+14       4.18933E+14
           1.45403          -0.26167       5.19693E-18       2.71683E+11       2.71683E+11       2.19574E-15       1.14788E+14       1.14788E+14
           1.30865          -0.28783       9.96906E-05       1.69943E+12       1.69943E+12       6.73608E-02       1.14830E+15       1.14830E+15
           1.38775          -0.32025       6.70033E-11       6.74439E+11       6.74439E+11       3.62025E-08       3.64406E+14       3.64406E+14
           1.42598          -0.08622       9.23239E-18       3.29347E+11       3.29347E+11       3.76080E-15       1.34159E+14       1.34159E+14
           1.42217          -0.99920       4.15081E+12       2.06025E+14       2.10176E+14       2.14747E+16       1.06590E+18       1.08737E+18
           1.04033          -0.03787       7.31265E+14       1.52760E+14       8.84025E+14       4.50333E+18       9.40735E+17       5.44407E+18
           1.53056          -0.77887       3.13315E+05       1.88095E+13       1.88095E+13       9.11100E+08       5.46967E+16       5.46967E+16
           1.51892          -0.84519       8.12661E+07       3.57287E+13       3.57288E+13       3.45555E+11       1.51924E+17       1.51924E+17
           1.46518          -0.77172       4.62263E+04       1.40750E+13       1.40750E+13       1.27128E+08       3.87082E+16       3.87082E+16
           1.45163          -0.83247       1.59940E+07       2.67065E+13       2.67066E+13       6.48339E+10       1.08258E+17       1.08258E+17
           1.45868          -0.55716       1.78088E-06       1.53335E+12       1.53335E+12       1.48025E-03       1.27450E+15       1.27450E+15
           1.48942          -0.60862       8.93156E-05       2.53126E+12       2.53126E+12       9.14424E-02       2.59154E+15       2.59154E+15
           1.48542          -0.50852       1.89630E-10       9.25366E+11       9.25366E+11       1.25809E-07       6.13928E+14       6.13928E+14
           1.50188          -0.57992       1.60288E-06       1.91836E+12       1.91836E+12       1.41179E-03       1.68966E+15       1.68966E+15
           1.51395          -0.55352       3.79805E-08       1.50480E+12       1.50480E+12       2.93689E-05       1.16361E+15       1.16361E+15
           1.47222          -0.53222       1.64849E-08       1.17308E+12       1.17308E+12       1.21112E-05       8.61842E+14       8.61842E+14
           1.48321          -0.70857       2.45841E+01       7.02867E+12       7.02867E+12       4.66830E+04       1.33468E+16       1.33468E+16
           1.43787          -0.90653       9.19675E+09       5.86700E+13       5.86792E+13       5.02651E+13       3.20662E+17       3.20713E+17
           1.47656          -0.64021       8.15174E-03       3.51246E+12       3.51246E+12       9.83615E+00       4.23825E+15       4.23825E+15
           1.55255          -0.68244       1.66027E+01       7.29865E+12       7.29865E+12       2.69571E+04       1.18505E+16       1.18505E+16
           1.51994          -0.60266       3.92308E-05       2.46581E+12       2.46581E+12       3.92589E-02       2.46757E+15       2.46757E+15
           1.56290          -0.64537       1.86049E-01       5.15036E+12       5.15036E+12       2.41707E+02       6.69112E+15       6.69112E+15
           1.54176          -0.72601       1.92878E+03       1.11642E+13       1.11642E+13       4.08072E+06       2.36200E+16       2.36200E+16
           1.50810          -0.63371       2.42520E-03       3.31359E+12       3.31359E+12       2.89572E+00       3.95646E+15       3.95646E+15
           1.49825          -0.48560       2.78830E-12       7.48571E+11       7.48571E+11       1.68751E-09       4.53043E+14       4.53043E+14
           1.53689          -0.50492       3.67453E-11       1.00333E+12       1.00333E+12       2.32790E-08       6.35634E+14       6.35634E+14
           1.55824          -0.45904       4.58609E-14       7.14807E+11       7.14807E+11       2.45449E-11       3.82567E+14       3.82567E+14
           1.54776          -0.48176       1.29405E-12       8.41844E+11       8.41844E+11       7.51562E-10       4.88928E+14       4.88928E+14
           1.52562          -0.52873       1.10715E-09       1.21400E+12       1.21400E+12       7.72038E-07       8.46545E+14       8.46545E+14
           1.47411          -0.48430       3.34697E-11       7.83854E+11       7.83854E+11       2.08821E-08       4.89055E+14       4.89055E+14
           1.59709          -0.63047       5.92334E-02       5.20369E+12       5.20369E+12       7.34919E+01       6.45631E+15       6.45631E+15
           1.49586          -0.66851       1.97961E-01       4.67474E+12       4.67474E+12       2.91759E+02       6.88973E+15       6.88973E+15
           1.50705          -0.92783       4.58958E+10       8.35469E+13       8.35928E+13       2.09879E+14       3.82056E+17       3.82265E+17
           1.51072          -0.46323       5.42650E-14       6.20547E+11       6.20547E+11       3.00690E-11       3.43855E+14       3.43855E+14
           1.46608          -0.41935       4.04382E-13       5.03040E+11       5.03040E+11       2.17203E-10       2.70194E+14       2.70194E+14
           1.48745          -0.46224       5.05343E-13       6.37146E+11       6.37146E+11       2.90236E-10       3.65934E+14       3.65934E+14
           1.50045          -0.44058       8.65569E-15       5.28190E+11       5.28190E+11       4.59220E-12       2.80227E+14       2.80227E+14
           1.48011          -0.39914       6.78886E-15       4.11784E+11       4.11784E+11       3.38594E-12       2.05377E+14       2.05377E+14
           1.46877          -0.32300       3.05833E-17       2.92267E+11       2.92267E+11       1.34971E-14       1.28984E+14       1.28984E+14
           1.48425          -0.36119       4.09597E-17       3.13045E+11       3.13045E+11       1.77983E-14       1.36028E+14       1.36028E+14
           1.49384          -0.37909       1.15760E-16       3.40723E+11       3.40723E+11       5.39209E-14       1.58709E+14       1.58709E+14
           1.49824          -0.34199       7.00722E-19       2.58973E+11       2.58973E+11       2.87504E-16       1.06256E+14       1.06256E+14
           1.46999          -0.38049       2.34114E-15       3.79878E+11       3.79878E+11       1.08730E-12       1.76428E+14       1.76428E+14
           1.48375          -0.30547       4.91227E-19       2.36937E+11       2.36937E+11       2.06556E-16       9.96295E+13       9.96295E+13
           1.51311          -0.41920       1.66541E-16       4.43439E+11       4.43439E+11       8.20555E-14       2.18484E+14       2.18484E+14
           1.45175          -0.43982       2.49308E-11       6.23785E+11       6.23785E+11       1.45128E-08       3.63120E+14       3.63120E+14
           1.52041          -0.33934       3.20096E-20       2.35986E+11       2.35986E+11       1.33895E-17       9.87122E+13       9.87122E+13
           1.53740          -0.37697       8.12162E-20       3.17681E+11       3.17681E+11       3.53401E-17       1.38234E+14       1.38234E+14
           1.56027          -0.33515       4.11610E-23       2.23981E+11       2.23981E+11       1.65362E-20       8.99827E+13       8.99827E+13
           1.54902          -0.35603       1.87581E-21       2.67896E+11       2.67896E+11       7.79907E-19       1.11383E+14       1.11383E+14
           1.52543          -0.39802       3.55200E-18       3.75129E+11       3.75129E+11       1.63757E-15       1.72944E+14       1.72944E+14
           1.51195          -0.32288       1.13561E-20       2.13738E+11       2.13738E+11       4.45355E-18       8.38221E+13       8.38221E+13
           1.49849          -0.28800       7.30951E-21       1.91195E+11       1.91195E+11       2.96675E-18       7.76015E+13       7.76015E+13
           1.52536          -0.30381       1.68888E-22       1.75324E+11       1.75324E+11       6.40486E-20       6.64893E+13       6.64893E+13
           1.54571          -0.29986       6.76024E-24       1.60717E+11       1.60717E+11       2.65783E-21       6.31867E+13       6.31867E+13
           1.53847          -0.28479       2.26986E-24       1.43545E+11       1.43545E+11       8.36308E-22       5.28878E+13       5.28878E+13
           1.53322          -0.31958       4.87533E-22       1.95230E+11       1.95230E+11       1.96905E-19       7.88493E+13       7.88493E+13
           1.47816          -0.28636       1.38166E-19       2.23311E+11       2.23311E+11       5.40786E-17       8.74047E+13       8.74047E+13
           1.53458          -0.41948       3.92189E-17       4.43076E+11       4.43076E+11       1.85544E-14       2.09618E+14       2.09618E+14
           1.50728          -0.35917       1.96078E-18       2.83642E+11       2.83642E+11       8.60693E-16       1.24506E+14       1.24506E+14
           1.52283          -0.44122       1.35556E-15       5.22011E+11       5.22011E+11       6.91212E-13       2.66178E+14       2.66178E+14
           1.51298          -0.27056       9.83695E-23       1.53761E+11       1.53761E+11       3.88541E-20       6.07326E+13       6.07326E+13
           1.53136          -0.57446       8.41360E-07       1.91088E+12       1.91088E+12       7.18583E-04       1.63203E+15       1.63203E+15
           1.45357          -0.34060       1.82288E-15       3.60443E+11       3.60443E+11       8.53465E-13       1.68758E+14       1.68758E+14
           1.54758          -0.89142       7.53293E+09       6.80068E+13       6.80143E+13       3.45522E+13       3.11935E+17       3.11969E+17
           1.61194          -0.94360       3.76455E+13       3.97133E+14       4.34778E+14       9.81480E+16       1.03539E+18       1.13354E+18
           1.65770          -0.88596       7.30575E+12       2.00913E+14       2.08219E+14       1.06869E+16       2.93899E+17       3.04586E+17
           1.55828          -0.81767       2.37041E+07       3.23459E+13       3.23460E+13       9.29010E+10       1.26770E+17       1.26770E+17
           1.55296          -0.52382       7.29653E-10       1.25100E+12       1.25100E+12       4.87082E-07       8.35107E+14       8.35107E+14
           1.61385          -0.57104       2.28089E-05       3.05738E+12       3.05738E+12       1.97761E-02       2.65085E+15       2.65085E+15
           1.56313          -0.50008       2.50005E-11       1.04139E+12       1.04139E+12       1.51533E-08       6.31204E+14       6.31204E+14
           1.62882          -0.52063       1.96932E-08       2.00204E+12       2.00204E+12       1.31904E-05       1.34096E+15       1.34096E+15
           1.62155          -0.54512       6.35384E-07       2.44864E+12       2.44864E+12       4.77051E-04       1.83845E+15       1.83845E+15
           1.57290          -0.47693       8.72607E-13       8.81213E+11       8.81213E+11       4.82884E-10       4.87646E+14       4.87646E+14
           1.56864          -0.75656       9.53237E+04       1.77019E+13       1.77019E+13       2.63971E+08       4.90203E+16       4.90203E+16
           1.54236          -0.54844       2.30051E-08       1.52838E+12       1.52838E+12       1.71390E-05       1.13865E+15       1.13865E+15
