 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
  1084  1217  1087   2.511E-02   2.674E-01   4.719E-03   1.553E-01
  1084  1154  1087   7.372E-02   6.035E-01   4.719E-03   1.553E-01
  1217  1084  1087   2.080E-02   2.214E-01   4.719E-03   1.553E-01
  1217  1217  1087   0.000E+00   0.000E+00   4.719E-03   1.553E-01
  1217  1154  1087   8.393E-02   6.575E-01   4.719E-03   1.553E-01
  1154  1084  1087   4.693E-02   3.785E-01   4.719E-03   1.419E-01
  1154  1217  1087   6.433E-02   4.984E-01   4.719E-03   1.419E-01
  1154  1154  1087   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1086  1086  1088   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1086  1094  1088   8.062E-02   6.031E-01   4.719E-03   1.419E-01
  1086  1097  1088   3.196E-02   2.746E-01   4.719E-03   1.419E-01
  1094  1086  1088   8.887E-02   6.652E-01   4.719E-03   1.419E-01
  1094  1094  1088   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1094  1097  1088   2.148E-02   2.094E-01   4.719E-03   1.419E-01
  1097  1086  1088   5.862E-02   5.032E-01   4.719E-03   1.419E-01
  1097  1094  1088   3.573E-02   3.479E-01   4.719E-03   1.419E-01
  1097  1097  1088   0.000E+00   0.000E+00   4.719E-03   1.419E-01
   799   799  1089   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   799  1448  1089   5.968E-01   6.287E-01   1.650E-01   3.028E+00
   799   796  1089   3.475E-01   3.683E-01   1.650E-01   3.028E+00
  1448   799  1089   8.560E-01   9.009E-01   1.650E-01   2.296E+00
  1448  1448  1089   0.000E+00   0.000E+00   1.650E-01   2.296E+00
  1448   796  1089   8.415E-02   9.483E-02   1.650E-01   2.296E+00
   796   799  1089   7.968E-01   8.444E-01   1.650E-01   3.028E+00
   796  1448  1089   1.345E-01   1.519E-01   1.650E-01   3.028E+00
   796   796  1089   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1137  1137  1090   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1137  1093  1090   2.885E-02   2.951E-01   4.736E-03   1.252E-01
  1137  1096  1090   6.104E-02   5.158E-01   4.736E-03   1.252E-01
  1093  1137  1090   1.224E-02   1.252E-01   4.736E-03   1.252E-01
  1093  1093  1090   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1093  1096  1090   1.009E-01   7.318E-01   4.736E-03   1.252E-01
  1096  1137  1090   2.346E-02   1.851E-01   4.736E-03   9.355E-02
  1096  1093  1090   9.127E-02   6.289E-01   4.736E-03   9.355E-02
  1096  1096  1090   0.000E+00   0.000E+00   4.736E-03   9.355E-02
  1097  1097  1091   0.000E+00   0.000E+00   4.736E-03   1.418E-01
  1097  1092  1091   4.791E-02   3.928E-01   4.736E-03   1.418E-01
  1097  1098  1091   5.986E-02   4.787E-01   4.736E-03   1.418E-01
  1092  1097  1091   7.607E-02   6.128E-01   4.736E-03   1.252E-01
  1092  1092  1091   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1092  1098  1091   2.025E-02   2.204E-01   4.736E-03   1.252E-01
  1098  1097  1091   8.280E-02   6.494E-01   4.736E-03   1.252E-01
  1098  1092  1091   1.758E-02   1.915E-01   4.736E-03   1.252E-01
  1098  1098  1091   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1091  1091  1092   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1091  1095  1092   1.579E-02   1.813E-01   4.736E-03   1.252E-01
  1091  1093  1092   8.398E-02   6.528E-01   4.736E-03   1.252E-01
  1095  1091  1092   1.284E-02   1.476E-01   4.736E-03   1.252E-01
  1095  1095  1092   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1095  1093  1092   9.244E-02   6.974E-01   4.736E-03   1.252E-01
  1093  1091  1092   4.778E-02   3.712E-01   4.736E-03   1.252E-01
  1093  1095  1092   6.452E-02   4.873E-01   4.736E-03   1.252E-01
  1093  1093  1092   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1092  1092  1093   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1092  1176  1093   1.781E-02   1.612E-01   4.736E-03   1.252E-01
  1092  1090  1093   9.882E-02   7.012E-01   4.736E-03   1.252E-01
  1176  1092  1093   4.445E-02   4.021E-01   4.736E-03   1.252E-01
  1176  1176  1093   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1176  1090  1093   4.594E-02   4.121E-01   4.736E-03   1.252E-01
  1090  1092  1093   9.838E-02   6.980E-01   4.736E-03   1.252E-01
  1090  1176  1093   1.833E-02   1.644E-01   4.736E-03   1.252E-01
  1090  1090  1093   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1088  1088  1094   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1088  1154  1094   1.621E-02   1.727E-01   4.719E-03   1.419E-01
  1088  1095  1094   9.304E-02   6.987E-01   4.719E-03   1.419E-01
  1154  1088  1094   2.544E-02   2.706E-01   4.719E-03   1.419E-01
  1154  1154  1094   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1154  1095  1094   7.047E-02   5.798E-01   4.719E-03   1.419E-01
  1095  1088  1094   7.642E-02   5.640E-01   4.719E-03   1.255E-01
  1095  1154  1094   3.689E-02   2.977E-01   4.719E-03   1.255E-01
  1095  1095  1094   0.000E+00   0.000E+00   4.719E-03   1.255E-01
  1094  1094  1095   0.000E+00   0.000E+00   4.736E-03   1.418E-01
  1094  1177  1095   4.230E-02   3.504E-01   4.736E-03   1.418E-01
  1094  1092  1095   6.665E-02   5.225E-01   4.736E-03   1.418E-01
  1177  1094  1095   7.262E-02   5.898E-01   4.736E-03   1.252E-01
  1177  1177  1095   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1177  1092  1095   2.249E-02   2.406E-01   4.736E-03   1.252E-01
  1092  1094  1095   8.642E-02   6.645E-01   4.736E-03   1.252E-01
  1092  1177  1095   1.693E-02   1.813E-01   4.736E-03   1.252E-01
  1092  1092  1095   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1090  1090  1096   0.000E+00   0.000E+00   1.650E-01   4.065E+00
  1090  1432  1096   4.697E-01   5.247E-01   1.650E-01   4.065E+00
  1090   963  1096   4.202E-01   4.708E-01   1.650E-01   4.065E+00
  1432  1090  1096   7.369E-01   8.220E-01   1.650E-01   3.028E+00
  1432  1432  1096   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1432   963  1096   1.397E-01   1.713E-01   1.650E-01   3.028E+00
   963  1090  1096   7.204E-01   8.059E-01   1.650E-01   3.028E+00
   963  1432  1096   1.526E-01   1.872E-01   1.650E-01   3.028E+00
   963   963  1096   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1081  1081  1097   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1081  1088  1097   1.675E-02   1.723E-01   4.719E-03   1.419E-01
  1081  1091  1097   9.475E-02   7.019E-01   4.719E-03   1.419E-01
  1088  1081  1097   2.945E-02   3.024E-01   4.719E-03   1.419E-01
  1088  1088  1097   0.000E+00   0.000E+00   4.719E-03   1.419E-01
  1088  1091  1097   6.514E-02   5.456E-01   4.719E-03   1.419E-01
  1091  1081  1097   8.223E-02   5.987E-01   4.719E-03   1.255E-01
  1091  1088  1097   3.212E-02   2.640E-01   4.719E-03   1.255E-01
  1091  1091  1097   0.000E+00   0.000E+00   4.719E-03   1.255E-01
  1075  1075  1098   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1075  1091  1098   1.420E-02   1.643E-01   4.736E-03   1.252E-01
  1075  1077  1098   8.873E-02   6.751E-01   4.736E-03   1.252E-01
  1091  1075  1098   1.306E-02   1.512E-01   4.736E-03   1.252E-01
  1091  1091  1098   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1091  1077  1098   9.208E-02   6.926E-01   4.736E-03   1.252E-01
  1077  1075  1098   5.348E-02   4.067E-01   4.736E-03   1.252E-01
  1077  1091  1098   6.035E-02   4.534E-01   4.736E-03   1.252E-01
  1077  1077  1098   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1432  1432  1099   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1432  1550  1099   5.246E-01   5.580E-01   1.650E-01   3.028E+00
  1432  1135  1099   4.104E-01   4.384E-01   1.650E-01   3.028E+00
  1550  1432  1099   6.711E-01   7.139E-01   1.650E-01   3.028E+00
  1550  1550  1099   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1550  1135  1099   2.591E-01   2.823E-01   1.650E-01   3.028E+00
  1135  1432  1099   6.201E-01   6.625E-01   1.650E-01   3.028E+00
  1135  1550  1099   3.060E-01   3.335E-01   1.650E-01   3.028E+00
  1135  1135  1099   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1103  1103  1100   0.000E+00   0.000E+00   1.650E-01   4.065E+00
  1103  1673  1100   4.372E-01   4.822E-01   1.650E-01   4.065E+00
  1103   502  1100   4.669E-01   5.139E-01   1.650E-01   4.065E+00
  1673  1103  1100   5.068E-01   5.582E-01   1.650E-01   3.028E+00
  1673  1673  1100   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1673   502  1100   3.927E-01   4.364E-01   1.650E-01   3.028E+00
   502  1103  1100   5.220E-01   5.738E-01   1.650E-01   3.028E+00
   502  1673  1100   3.787E-01   4.208E-01   1.650E-01   3.028E+00
   502   502  1100   0.000E+00   0.000E+00   1.650E-01   3.028E+00
   763   763  1101   0.000E+00   0.000E+00   4.053E-02   4.776E-01
   763   731  1101   4.398E-01   5.104E-01   4.053E-02   4.776E-01
   763  1519  1101   4.098E-01   4.769E-01   4.053E-02   4.776E-01
   731   763  1101   6.542E-01   7.620E-01   4.053E-02   6.789E-01
   731   731  1101   0.000E+00   0.000E+00   4.053E-02   6.789E-01
   731  1519  1101   1.782E-01   2.280E-01   4.053E-02   6.789E-01
  1519   763  1101   6.418E-01   7.468E-01   4.053E-02   4.776E-01
  1519   731  1101   1.877E-01   2.387E-01   4.053E-02   4.776E-01
  1519  1519  1101   0.000E+00   0.000E+00   4.053E-02   4.776E-01
  1434  1434  1102   0.000E+00   0.000E+00   3.597E-02   4.847E-01
  1434  1216  1102   2.432E-01   2.883E-01   3.597E-02   4.847E-01
  1434  1110  1102   6.165E-01   7.013E-01   3.597E-02   4.847E-01
  1216  1434  1102   4.555E-01   5.400E-01   3.597E-02   4.864E-01
  1216  1216  1102   0.000E+00   0.000E+00   3.597E-02   4.864E-01
  1216  1110  1102   3.718E-01   4.472E-01   3.597E-02   4.864E-01
  1110  1434  1102   6.489E-01   7.382E-01   3.597E-02   4.847E-01
  1110  1216  1102   2.089E-01   2.513E-01   3.597E-02   4.847E-01
  1110  1110  1102   0.000E+00   0.000E+00   3.597E-02   4.847E-01
   905   905  1103   0.000E+00   0.000E+00   4.736E-03   1.252E-01
   905  1072  1103   4.499E-02   3.525E-01   4.736E-03   1.252E-01
   905  1100  1103   7.344E-02   5.190E-01   4.736E-03   1.252E-01
  1072   905  1103   4.763E-02   3.733E-01   4.736E-03   1.252E-01
  1072  1072  1103   0.000E+00   0.000E+00   4.736E-03   1.252E-01
  1072  1100  1103   6.854E-02   4.956E-01   4.736E-03   1.252E-01
  1100   905  1103   6.521E-02   4.390E-01   4.736E-03   9.355E-02
  1100  1072  1103   5.746E-02   3.952E-01   4.736E-03   9.355E-02
  1100  1100  1103   0.000E+00   0.000E+00   4.736E-03   9.355E-02
  1830  1830  1104   0.000E+00   0.000E+00   1.650E-01   4.065E+00
  1830  1436  1104   3.616E-01   4.005E-01   1.650E-01   4.065E+00
  1830  1831  1104   5.445E-01   5.957E-01   1.650E-01   4.065E+00
  1436  1830  1104   4.638E-01   5.131E-01   1.650E-01   3.028E+00
  1436  1436  1104   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1436  1831  1104   4.341E-01   4.814E-01   1.650E-01   3.028E+00
  1831  1830  1104   5.584E-01   6.101E-01   1.650E-01   3.028E+00
  1831  1436  1104   3.470E-01   3.848E-01   1.650E-01   3.028E+00
  1831  1831  1104   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1831  1831  1105   0.000E+00   0.000E+00   3.609E-02   6.214E-01
  1831  1437  1105   3.276E-01   3.802E-01   3.609E-02   6.214E-01
  1831  1570  1105   5.358E-01   6.119E-01   3.609E-02   6.214E-01
  1437  1831  1105   6.726E-01   7.787E-01   3.609E-02   4.862E-01
  1437  1437  1105   0.000E+00   0.000E+00   3.609E-02   4.862E-01
  1437  1570  1105   1.611E-01   2.089E-01   3.609E-02   4.862E-01
  1570  1831  1105   7.440E-01   8.478E-01   3.609E-02   4.852E-01
  1570  1437  1105   1.089E-01   1.413E-01   3.609E-02   4.852E-01
  1570  1570  1105   0.000E+00   0.000E+00   3.609E-02   4.852E-01
   682   682  1106   0.000E+00   0.000E+00   7.486E-02   9.131E-01
   682  1435  1106   2.529E-01   2.754E-01   7.486E-02   9.131E-01
   682  1108  1106   6.773E-01   7.189E-01   7.486E-02   9.131E-01
  1435   682  1106   2.543E-01   2.769E-01   7.486E-02   9.147E-01
  1435  1435  1106   0.000E+00   0.000E+00   7.486E-02   9.147E-01
  1435  1108  1106   6.757E-01   7.173E-01   7.486E-02   9.147E-01
  1108   682  1106   4.705E-01   4.977E-01   7.486E-02   5.571E-01
  1108  1435  1106   4.667E-01   4.938E-01   7.486E-02   5.571E-01
  1108  1108  1106   0.000E+00   0.000E+00   7.486E-02   5.571E-01
  1808  1808  1107   0.000E+00   0.000E+00   1.650E-01   4.065E+00
  1808  1456  1107   4.631E-01   5.101E-01   1.650E-01   4.065E+00
  1808  1809  1107   4.406E-01   4.860E-01   1.650E-01   4.065E+00
  1456  1808  1107   5.173E-01   5.690E-01   1.650E-01   3.028E+00
  1456  1456  1107   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1456  1809  1107   3.829E-01   4.255E-01   1.650E-01   3.028E+00
  1809  1808  1107   5.058E-01   5.572E-01   1.650E-01   3.028E+00
  1809  1456  1107   3.935E-01   4.373E-01   1.650E-01   3.028E+00
  1809  1809  1107   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1255  1255  1108   0.000E+00   0.000E+00   7.486E-02   5.520E-01
  1255  1106  1108   1.681E-01   1.852E-01   7.486E-02   5.520E-01
  1255  1115  1108   7.657E-01   8.058E-01   7.486E-02   5.520E-01
  1106  1255  1108   9.097E-02   1.003E-01   7.486E-02   5.571E-01
  1106  1106  1108   0.000E+00   0.000E+00   7.486E-02   5.571E-01
  1106  1115  1108   8.541E-01   8.924E-01   7.486E-02   5.571E-01
  1115  1255  1108   3.098E-01   3.209E-01   7.486E-02   1.845E-01
  1115  1106  1108   6.384E-01   6.580E-01   7.486E-02   1.845E-01
  1115  1115  1108   0.000E+00   0.000E+00   7.486E-02   1.845E-01
   901   901  1109   0.000E+00   0.000E+00   3.618E-02   4.854E-01
   901  1511  1109   3.892E-01   4.461E-01   3.618E-02   4.854E-01
   901  1138  1109   4.783E-01   5.441E-01   3.618E-02   4.854E-01
  1511   901  1109   5.995E-01   6.814E-01   3.618E-02   2.693E-01
  1511  1511  1109   0.000E+00   0.000E+00   3.618E-02   2.693E-01
  1511  1138  1109   2.496E-01   2.983E-01   3.618E-02   2.693E-01
  1138   901  1109   6.395E-01   7.217E-01   3.618E-02   2.687E-01
  1138  1511  1109   2.166E-01   2.589E-01   3.618E-02   2.687E-01
  1138  1138  1109   0.000E+00   0.000E+00   3.618E-02   2.687E-01
  1102  1102  1110   0.000E+00   0.000E+00   3.597E-02   4.847E-01
  1102  1208  1110   4.485E-01   5.134E-01   3.597E-02   4.847E-01
  1102  1438  1110   4.150E-01   4.765E-01   3.597E-02   4.847E-01
  1208  1102  1110   6.176E-01   7.016E-01   3.597E-02   2.767E-01
  1208  1208  1110   0.000E+00   0.000E+00   3.597E-02   2.767E-01
  1208  1438  1110   2.326E-01   2.789E-01   3.597E-02   2.767E-01
  1438  1102  1110   6.023E-01   6.915E-01   3.597E-02   4.847E-01
  1438  1208  1110   2.451E-01   2.972E-01   3.597E-02   4.847E-01
  1438  1438  1110   0.000E+00   0.000E+00   3.597E-02   4.847E-01
  1302  1302  1111   0.000E+00   0.000E+00   4.749E-01   1.505E+00
  1302  1681  1111   2.851E-01   2.969E-01   4.749E-01   1.505E+00
  1302  1664  1111   6.690E-01   6.887E-01   4.749E-01   1.505E+00
  1681  1302  1111   2.094E-01   2.181E-01   4.749E-01   1.563E+00
  1681  1681  1111   0.000E+00   0.000E+00   4.749E-01   1.563E+00
  1681  1664  1111   7.493E-01   7.693E-01   4.749E-01   1.563E+00
  1664  1302  1111   3.807E-01   3.807E-01   4.749E-01   4.749E-01
  1664  1681  1111   5.807E-01   5.807E-01   4.749E-01   4.749E-01
  1664  1664  1111   0.000E+00   0.000E+00   4.749E-01   4.749E-01
  1664  1664  1112   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  1664  1300  1112   2.616E-01   2.616E-01   1.763E+02   1.763E+02
  1664  2112  1112   7.383E-01   7.383E-01   1.763E+02   1.763E+02
  1300  1664  1112   5.551E-01   5.551E-01   1.763E+02   1.763E+02
  1300  1300  1112   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  1300  2112  1112   4.448E-01   4.448E-01   1.763E+02   1.763E+02
  2112  1664  1112   7.788E-01   7.788E-01   1.763E+02   1.763E+02
  2112  1300  1112   2.211E-01   2.211E-01   1.763E+02   1.763E+02
  2112  2112  1112   0.000E+00   0.000E+00   1.763E+02   1.763E+02
  1479  1479  1113   0.000E+00   0.000E+00   6.998E-02   8.680E-01
  1479  1451  1113   3.555E-01   3.808E-01   6.998E-02   8.680E-01
  1479  1480  1113   5.781E-01   6.139E-01   6.998E-02   8.680E-01
  1451  1479  1113   6.108E-01   6.422E-01   6.998E-02   2.094E-01
  1451  1451  1113   0.000E+00   0.000E+00   6.998E-02   2.094E-01
  1451  1480  1113   3.106E-01   3.315E-01   6.998E-02   2.094E-01
  1480  1479  1113   7.084E-01   7.499E-01   6.998E-02   5.449E-01
  1480  1451  1113   2.215E-01   2.411E-01   6.998E-02   5.449E-01
  1480  1480  1113   0.000E+00   0.000E+00   6.998E-02   5.449E-01
   909   909  1114   0.000E+00   0.000E+00   4.866E-01   1.586E+00
   909   900  1114   1.301E-01   1.328E-01   4.866E-01   1.586E+00
   909  1667  1114   8.519E-01   8.616E-01   4.866E-01   1.586E+00
   900   909  1114   2.798E-01   2.857E-01   4.866E-01   1.535E+00
   900   900  1114   0.000E+00   0.000E+00   4.866E-01   1.535E+00
   900  1667  1114   6.971E-01   7.070E-01   4.866E-01   1.535E+00
  1667   909  1114   7.119E-01   7.199E-01   4.866E-01   1.535E+00
  1667   900  1114   2.707E-01   2.746E-01   4.866E-01   1.535E+00
  1667  1667  1114   0.000E+00   0.000E+00   4.866E-01   1.535E+00
  1108  1108  1115   0.000E+00   0.000E+00   4.433E-01   3.662E+00
  1108  1439  1115   8.756E-02   8.973E-02   4.433E-01   3.662E+00
  1108  1681  1115   8.993E-01   9.087E-01   4.433E-01   3.662E+00
  1439  1108  1115   1.313E-01   1.346E-01   4.433E-01   3.662E+00
  1439  1439  1115   0.000E+00   0.000E+00   4.433E-01   3.662E+00
  1439  1681  1115   8.539E-01   8.636E-01   4.433E-01   3.662E+00
  1681  1108  1115   6.049E-01   6.098E-01   4.433E-01   1.425E+00
  1681  1439  1115   3.830E-01   3.864E-01   4.433E-01   1.425E+00
  1681  1681  1115   0.000E+00   0.000E+00   4.433E-01   1.425E+00
  1809  1809  1116   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1809  1457  1116   5.297E-01   5.459E-01   1.650E-01   3.028E+00
  1809   899  1116   4.383E-01   4.524E-01   1.650E-01   3.028E+00
  1457  1809  1116   8.015E-01   8.255E-01   1.650E-01   2.342E+00
  1457  1457  1116   0.000E+00   0.000E+00   1.650E-01   2.342E+00
  1457   899  1116   1.631E-01   1.720E-01   1.650E-01   2.342E+00
   899  1809  1116   7.727E-01   7.970E-01   1.650E-01   2.335E+00
   899  1457  1116   1.900E-01   2.004E-01   1.650E-01   2.335E+00
   899   899  1116   0.000E+00   0.000E+00   1.650E-01   2.335E+00
  1133  1133  1117   0.000E+00   0.000E+00   6.998E-02   5.449E-01
  1133  1480  1117   3.517E-01   3.753E-01   6.998E-02   5.449E-01
  1133  1441  1117   5.823E-01   6.162E-01   6.998E-02   5.449E-01
  1480  1133  1117   6.097E-01   6.507E-01   6.998E-02   5.449E-01
  1480  1480  1117   0.000E+00   0.000E+00   6.998E-02   5.449E-01
  1480  1441  1117   3.118E-01   3.392E-01   6.998E-02   5.449E-01
  1441  1133  1117   7.108E-01   7.417E-01   6.998E-02   2.005E-01
  1441  1480  1117   2.195E-01   2.339E-01   6.998E-02   2.005E-01
  1441  1441  1117   0.000E+00   0.000E+00   6.998E-02   2.005E-01
  1233  1233  1118   0.000E+00   0.000E+00   6.722E-02   5.365E-01
  1233  1124  1118   2.017E-01   2.201E-01   6.722E-02   5.365E-01
  1233  1482  1118   7.289E-01   7.712E-01   6.722E-02   5.365E-01
  1124  1233  1118   2.971E-01   3.256E-01   6.722E-02   8.425E-01
  1124  1124  1118   0.000E+00   0.000E+00   6.722E-02   8.425E-01
  1124  1482  1118   6.238E-01   6.681E-01   6.722E-02   8.425E-01
  1482  1233  1118   5.910E-01   6.252E-01   6.722E-02   5.365E-01
  1482  1124  1118   3.434E-01   3.665E-01   6.722E-02   5.365E-01
  1482  1482  1118   0.000E+00   0.000E+00   6.722E-02   5.365E-01
  1414  1414  1119   0.000E+00   0.000E+00   3.546E-02   4.831E-01
  1414  1125  1119   1.584E-01   1.882E-01   3.546E-02   4.831E-01
  1414  1127  1119   7.232E-01   8.031E-01   3.546E-02   4.831E-01
  1125  1414  1119   2.987E-01   3.550E-01   3.546E-02   4.831E-01
  1125  1125  1119   0.000E+00   0.000E+00   3.546E-02   4.831E-01
  1125  1127  1119   5.548E-01   6.343E-01   3.546E-02   4.831E-01
  1127  1414  1119   6.294E-01   6.989E-01   3.546E-02   4.831E-01
  1127  1125  1119   2.561E-01   2.927E-01   3.546E-02   4.831E-01
  1127  1127  1119   0.000E+00   0.000E+00   3.546E-02   4.831E-01
  1778  1778  1120   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1778  1494  1120   7.812E-01   8.115E-01   1.650E-01   3.028E+00
  1778  1415  1120   1.741E-01   1.861E-01   1.650E-01   3.028E+00
  1494  1778  1120   4.803E-01   4.989E-01   1.650E-01   3.028E+00
  1494  1494  1120   0.000E+00   0.000E+00   1.650E-01   3.028E+00
  1494  1415  1120   4.803E-01   4.989E-01   1.650E-01   3.028E+00
  1415  1778  1120   1.741E-01   1.861E-01   1.650E-01   3.028E+00
